consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran
,,,,,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,boot,,,,,,0,56,56,37,1,4,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,SAKE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,perfume,,,,,,0,57,57,7,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,backpack,,,,,,0,58,58,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pepper,,,,,,,,,,,3,0,0,0,0,20,1,,,,,,,,,,,,,,,,,,
,,PLENTY,2.894,1,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,boot,,,,,,,,,,,4,0,0,1,1,37,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_160.png,LEADER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,wheelbarrow,,,,,,,,,,,1,0,0,2,2,3,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_208.png,THING,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,microphone,,,,,,,,,,,5,0,0,3,3,47,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_504.png,BODY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,wheel,,,,,,,,,,,1,0,0,4,4,8,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_95.png,STYLE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,suitcase,,,,,,,,,,,3,0,0,5,5,25,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_469.png,ARTIST,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,stool,,,,,,,,,,,1,0,0,6,6,6,1,,,,,,,,,,,,,,,,,,
,,MILE,2.025,1,,,,,,stimuli/images/PICTURE_677.png,MILE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,map,,,,,,,,,,,4,0,0,7,7,30,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_688.png,CASINO,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,runner,,,,,,,,,,,1,0,0,8,8,2,1,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_68.png,MILE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,candle,,,,,,,,,,,5,0,0,9,9,44,1,,,,,,,,,,,,,,,,,,
,,PENNY,2.445,1,,,,,,stimuli/images/PICTURE_708.png,PENNY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,monkey,,,,,,,,,,,4,0,0,10,10,31,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_453.png,DUDE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,scissors,,,,,,,,,,,3,0,0,11,11,27,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_314.png,GODS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,perfume,,,,,,,,,,,2,0,0,12,12,11,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_491.png,ROOF,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,rug,,,,,,,,,,,3,0,0,13,13,24,1,,,,,,,,,,,,,,,,,,
,,WOMEN,2.245,1,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,salt,,,,,,,,,,,4,0,0,14,14,38,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,monkey,,,,,,,,,,,1,0,0,15,15,5,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_692.png,MONTH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cherry,,,,,,,,,,,2,0,0,16,16,16,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,crown,,,,,,,,,,,5,0,0,17,17,45,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_302.png,FAMILY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,taxi,,,,,,,,,,,2,0,0,18,18,18,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_308.png,KIND,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,dice,,,,,,,,,,,6,0,0,19,19,54,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,ring,,,,,,,,,,,5,0,0,20,20,43,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_160.png,FEET,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,wheelbarrow,,,,,,,,,,,6,0,0,21,21,58,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,dart,,,,,,,,,,,6,0,0,22,22,50,1,,,,,,,,,,,,,,,,,,
,,STYLE,2.353,1,,,,,,stimuli/images/PICTURE_488.png,STYLE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,sun,,,,,,,,,,,4,0,0,23,23,33,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_744.png,SAKE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,ring,,,,,,,,,,,2,0,0,24,24,17,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cap,,,,,,,,,,,3,0,0,25,25,26,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_308.png,ESTATE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,dice,,,,,,,,,,,5,0,0,26,26,46,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_233.png,IDEAS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,salt,,,,,,,,,,,3,0,0,27,27,28,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,gorilla,,,,,,,,,,,6,0,0,28,28,52,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_667.png,BATH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,daisy,,,,,,,,,,,1,0,0,29,29,4,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,helmet,,,,,,,,,,,5,0,0,30,30,48,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,razor,,,,,,,,,,,2,0,0,31,31,13,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_467.png,DEMON,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,peg,,,,,,,,,,,3,0,0,32,32,23,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,hanger,,,,,,,,,,,6,0,0,33,33,51,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_356.png,DANGER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pawn,,,,,,,,,,,6,0,0,34,34,55,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,backpack,,,,,,,,,,,1,0,0,35,35,0,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_208.png,LOTS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,microphone,,,,,,,,,,,2,0,0,36,36,10,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_151.png,GIRL,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,tray,,,,,,,,,,,2,0,0,37,37,19,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_708.png,YARD,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,monkey,,,,,,,,,,,3,0,0,38,38,29,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_314.png,SAKE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,perfume,,,,,,,,,,,1,0,0,39,39,7,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_469.png,LETTER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,stool,,,,,,,,,,,5,0,0,40,40,42,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,carrot,,,,,,,,,,,2,0,0,41,41,12,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,scissors,,,,,,,,,,,6,0,0,42,42,56,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,runner,,,,,,,,,,,2,0,0,43,43,14,1,,,,,,,,,,,,,,,,,,
,,FRIEND,2.456,1,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,razor,,,,,,,,,,,4,0,0,44,44,34,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_449.png,THING,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,bench,,,,,,,,,,,6,0,0,45,45,59,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_491.png,WRITER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,rug,,,,,,,,,,,6,0,0,46,46,57,1,,,,,,,,,,,,,,,,,,
,,WEAPON,3.711,1,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,windmill,,,,,,,,,,,4,0,0,47,47,32,1,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_208.png,MONTH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,microphone,,,,,,,,,,,6,0,0,48,48,53,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,dart,,,,,,,,,,,5,0,0,49,49,40,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_509.png,PHOTO,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,telephone,,,,,,,,,,,3,0,0,50,50,21,1,,,,,,,,,,,,,,,,,,
,,CARS,2.077,1,,,,,,stimuli/images/PICTURE_177.png,CARS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,mushroom,,,,,,,,,,,4,0,0,51,51,35,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_380.png,DEATH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,gorilla,,,,,,,,,,,5,0,0,52,52,49,1,,,,,,,,,,,,,,,,,,
,,CASINO,2.581,1,,,,,,stimuli/images/PICTURE_470.png,CASINO,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,motorbike,,,,,,,,,,,4,0,0,53,53,36,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pencil,,,,,,,,,,,1,0,0,54,54,1,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,basket,,,,,,,,,,,1,0,0,55,55,9,1,,,,,,,,,,,,,,,,,,
,,?,0,0,,,,,,stimuli/images/PICTURE_85.png,THING,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,diamond,,,,,,,,,,,2,0,0,56,56,15,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_667.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,daisy,,,,,,,,,,,5,0,0,57,57,41,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_255.png,AREA,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,shovel,,,,,,,,,,,3,0,0,58,58,22,1,,,,,,,,,,,,,,,,,,
,,PLNETY,8.041,0,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cart,,,,,,,,,,,4,0,0,59,59,39,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.485,0,0,0,0,1,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_42.png,BOYS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pear,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,0,0,0,162,1
,,?,0,0,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,hanger,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,1,1,15,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_453.png,DUDE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,scissors,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,2,2,75,1
,,NIGHT,2.005,1,,,,,,stimuli/images/PICTURE_95.png,NIGHT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,suitcase,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,3,3,111,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_255.png,AREA,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,shovel,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,4,4,64,1
,,AREA,2.431,1,,,,,,stimuli/images/PICTURE_2.png,AREA,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,tyre,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,5,5,97,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_509.png,SHOTS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,telephone,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,6,6,24,1
,,?,0,0,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,tyre,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,7,7,49,1
,,?,0,0,,,,,,stimuli/images/PICTURE_296.png,CLOCK,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,bolt,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,8,8,56,1
,,?,0,0,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,scissors,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,9,9,175,1
,,?,0,0,,,,,,stimuli/images/PICTURE_57.png,CANDY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,stamp,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,10,10,157,1
,,?,0,0,,,,,,stimuli/images/PICTURE_160.png,HOTEL,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,wheelbarrow,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,11,11,53,1
