consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,s_im1,s_im2,s_im3,s_im4,s_im5,s_im6,s_im7,s_im8,s_im1pos,s_im2pos,s_im3pos,s_im4pos,s_im5pos,s_im6pos,s_im7pos,s_im8pos,s_tarright,search_resp.keys,search_loop.thisRepN,search_loop.thisTrialN,search_loop.thisN,search_loop.thisIndex,search_loop.ran,prac_wm_search_loop.thisRepN,prac_wm_search_loop.thisTrialN,prac_wm_search_loop.thisN,prac_wm_search_loop.thisIndex,prac_wm_search_loop.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_search_loop.thisRepN,wm_search_loop.thisTrialN,wm_search_loop.thisN,wm_search_loop.thisIndex,wm_search_loop.ran,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,stimuli/images/PICTURE_467.png,DEMON,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,peg,,,,,,0,31,31,23,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,PLENTY,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,daisy,,,,,,0,32,32,41,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,STYLE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,suitcase,,,,,,0,33,33,25,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,CARS,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,mushroom,,,,,,0,34,34,35,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,LOTS,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,microphone,,,,,,0,35,35,10,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,dart,,,,,,0,36,36,40,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,ARTIST,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,stool,,,,,,0,37,37,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,VALLEY,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,pencil,,,,,,0,38,38,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SAKE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,ring,,,,,,0,39,39,17,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_151.png,GIRL,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,tray,,,,,,0,40,40,19,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,PENNY,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,monkey,,,,,,0,41,41,31,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_692.png,MONTH,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,cherry,,,,,,0,42,42,16,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,MILE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,map,,,,,,0,43,43,30,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_248.png,DOZEN,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,cart,,,,,,0,44,44,39,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,SAKE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,perfume,,,,,,0,45,45,7,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,THING,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,microphone,,,,,,0,46,46,47,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,ARTIST,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,cap,,,,,,0,47,47,26,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_356.png,DANGER,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,pawn,,,,,,0,48,48,55,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,crown,,,,,,0,49,49,45,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,LEADER,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,wheelbarrow,,,,,,0,50,50,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,candle,,,,,,0,51,51,44,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,THING,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,diamond,,,,,,0,52,52,15,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,BODY,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,wheel,,,,,,0,53,53,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_470.png,CASINO,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,motorbike,,,,,,0,54,54,36,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,BATH,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,daisy,,,,,,0,55,55,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,WOMEN,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,salt,,,,,,0,56,56,38,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_255.png,AREA,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,shovel,,,,,,0,57,57,22,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,WRITER,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,rug,,,,,,0,58,58,57,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_654.png,VALLEY,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,pencil,,,,,,,,,,,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_453.png,DUDE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,scissors,,,,,,,,,,,3,0,0,1,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_311.png,FRIEND,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,razor,,,,,,,,,,,4,0,0,2,2,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_233.png,IDEAS,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,salt,,,,,,,,,,,3,0,0,3,3,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_708.png,YARD,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,monkey,,,,,,,,,,,3,0,0,4,4,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_467.png,DEMON,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,peg,,,,,,,,,,,3,0,0,5,5,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,dart,,,,,,,,,,,5,0,0,6,6,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_160.png,FEET,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,wheelbarrow,,,,,,,,,,,6,0,0,7,7,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOTS,15.01,1,,,,,,stimuli/images/PICTURE_208.png,LOTS,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,microphone,,,,,,,,,,,2,0,0,8,8,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_667.png,PLENTY,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,daisy,,,,,,,,,,,5,0,0,9,9,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_449.png,THING,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,bench,,,,,,,,,,,6,0,0,10,10,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_203.png,ARTIST,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,cap,,,,,,,,,,,3,0,0,11,11,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,THING,3.589,1,,,,,,stimuli/images/PICTURE_85.png,THING,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,diamond,,,,,,,,,,,2,0,0,12,12,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_488.png,STYLE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,sun,,,,,,,,,,,4,0,0,13,13,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ADVICE,5.284,1,,,,,,stimuli/images/PICTURE_285.png,ADVICE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,carrot,,,,,,,,,,,2,0,0,14,14,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_68.png,MILE,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,candle,,,,,,,,,,,5,0,0,15,15,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WOMEN,3.34,1,,,,,,stimuli/images/PICTURE_688.png,WOMEN,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,runner,,,,,,,,,,,2,0,0,16,16,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_491.png,ROOF,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,rug,,,,,,,,,,,3,0,0,17,17,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BEAUTY,3.378,1,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,razor,,,,,,,,,,,2,0,0,18,18,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
