consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,s_im1,s_im2,s_im3,s_im4,s_im5,s_im6,s_im7,s_im8,s_im1pos,s_im2pos,s_im3pos,s_im4pos,s_im5pos,s_im6pos,s_im7pos,s_im8pos,s_tarright,search_resp.keys,search_loop.thisRepN,search_loop.thisTrialN,search_loop.thisN,search_loop.thisIndex,search_loop.ran,prac_wm_search_loop.thisRepN,prac_wm_search_loop.thisTrialN,prac_wm_search_loop.thisN,prac_wm_search_loop.thisIndex,prac_wm_search_loop.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_search_loop.thisRepN,wm_search_loop.thisTrialN,wm_search_loop.thisN,wm_search_loop.thisIndex,wm_search_loop.ran,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/r.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.39061269193913634]","[-0.17833333333333334,0.37833749055606397]","[0.17833333333333334,0.34499396927398]","[0.23833333333333334,0.3635101998782501]","[0.17833333333333334,-0.374609819483824]","[0.23833333333333334,-0.4122408611904254]","[-0.23833333333333334,-0.39297174773290844]","[-0.17833333333333334,-0.4147643060300408]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/l.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,"[-0.23833333333333334,0.3527611063173026]","[-0.17833333333333334,0.3899503365777547]","[0.17833333333333334,0.408855475873628]","[0.23833333333333334,0.3580081464029966]","[0.17833333333333334,-0.3289751452641515]","[0.23833333333333334,-0.354886277202184]","[-0.23833333333333334,-0.4156845175869292]","[-0.17833333333333334,-0.3866002827624708]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/l.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.33229522856406296]","[-0.17833333333333334,0.3243114863547153]","[0.17833333333333334,0.3878736507396876]","[0.23833333333333334,0.3802583046891799]","[0.17833333333333334,-0.4076224767386442]","[0.23833333333333334,-0.3241350820489358]","[-0.23833333333333334,-0.3336325450400722]","[-0.17833333333333334,-0.4083987137509522]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/l.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,"[-0.23833333333333334,0.39246173839100656]","[-0.17833333333333334,0.35153718767289605]","[0.17833333333333334,0.36743834686493493]","[0.23833333333333334,0.351224562362682]","[0.17833333333333334,-0.3619013438136111]","[0.23833333333333334,-0.35150300221791103]","[-0.23833333333333334,-0.362840693795652]","[-0.17833333333333334,-0.41651657336261183]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.001855,3,FALSE,?,0.002075,1,FALSE,?,0.002085,2,FALSE,?,0.001845,0,FALSE,,,,,,LOTS,stool,stimuli/images/PICTURE_469.png,new-new,VALLEY,bench,stimuli/images/PICTURE_449.png,new-new,LETTER,coin,stimuli/images/PICTURE_383.png,new-new,IDEAS,mirror,stimuli/images/PICTURE_340.png,new-new,,,,,,,,,,,0,61,61,61,1
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/r.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.3891931788322217]","[-0.17833333333333334,0.3623059201133024]","[0.17833333333333334,0.40042960223400376]","[0.23833333333333334,0.36676437428976083]","[0.17833333333333334,-0.39944013447965043]","[0.23833333333333334,-0.34837912094056755]","[-0.23833333333333334,-0.3415346425506819]","[-0.17833333333333334,-0.352340735196491]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/r.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,"[-0.23833333333333334,0.3535452655506787]","[-0.17833333333333334,0.34422373383973]","[0.17833333333333334,0.4117298632821615]","[0.23833333333333334,0.35842341145362605]","[0.17833333333333334,-0.3637093303438096]","[0.23833333333333334,-0.36147063274489005]","[-0.23833333333333334,-0.4029443554963102]","[-0.17833333333333334,-0.37462586138166304]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/l.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.37748776547720925]","[-0.17833333333333334,0.39028709119916255]","[0.17833333333333334,0.3378476638306305]","[0.23833333333333334,0.3522231738205122]","[0.17833333333333334,-0.4162892343854525]","[0.23833333333333334,-0.37945398361450944]","[-0.23833333333333334,-0.4075967572912867]","[-0.17833333333333334,-0.38615732259552876]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/r.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,"[-0.23833333333333334,0.39771702214973315]","[-0.17833333333333334,0.40309828972369666]","[0.17833333333333334,0.37440627226588846]","[0.23833333333333334,0.347070311328166]","[0.17833333333333334,-0.38096935460332365]","[0.23833333333333334,-0.3764031303211784]","[-0.23833333333333334,-0.40281874508022014]","[-0.17833333333333334,-0.395033902453723]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.001945,1,FALSE,?,0.00193,2,FALSE,?,0.00219,0,FALSE,?,0.00243,3,FALSE,,,,,,MILE,anchor,stimuli/images/PICTURE_405.png,mis-match,HONEY,cherry,stimuli/images/PICTURE_692.png,new-new,PENNY,microphone,stimuli/images/PICTURE_208.png,old-new,COPS,wheel,stimuli/images/PICTURE_504.png,match,,,,,,,,,,,0,62,62,80,1
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/r.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,"[-0.23833333333333334,0.38584959929139145]","[-0.17833333333333334,0.39177367715806455]","[0.17833333333333334,0.32841285363377626]","[0.23833333333333334,0.3298723906827726]","[0.17833333333333334,-0.38097717479155846]","[0.23833333333333334,-0.3960858608621973]","[-0.23833333333333334,-0.4038369669992324]","[-0.17833333333333334,-0.33535578190536425]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/r.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.35305877838268657]","[-0.17833333333333334,0.3659526979294511]","[0.17833333333333334,0.3334636856998521]","[0.23833333333333334,0.32810745692357735]","[0.17833333333333334,-0.41461132171371645]","[0.23833333333333334,-0.3865782598598391]","[-0.23833333333333334,-0.37672703945616914]","[-0.17833333333333334,-0.36179839478117115]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/r.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,"[-0.23833333333333334,0.3778151380445867]","[-0.17833333333333334,0.4144767993151446]","[0.17833333333333334,0.372494270770047]","[0.23833333333333334,0.33390495791293534]","[0.17833333333333334,-0.37669374929855043]","[0.23833333333333334,-0.3874555176773568]","[-0.23833333333333334,-0.3455652247411855]","[-0.17833333333333334,-0.3443758702621593]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/r.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.332235073292533]","[-0.17833333333333334,0.4059437914968072]","[0.17833333333333334,0.3692729070379058]","[0.23833333333333334,0.3376575914465334]","[0.17833333333333334,-0.34970748468195995]","[0.23833333333333334,-0.36838292132642525]","[-0.23833333333333334,-0.33289929171752625]","[-0.17833333333333334,-0.4083391031198648]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.002045,3,FALSE,?,0.00188,1,FALSE,?,0.00202,2,FALSE,?,0.00204,0,FALSE,,,,,,HONEY,taxi,stimuli/images/PICTURE_302.png,new-new,DOZEN,anchor,stimuli/images/PICTURE_405.png,old-new,NATION,wheelbarrow,stimuli/images/PICTURE_160.png,mis-match,NIGHT,cap,stimuli/images/PICTURE_203.png,match,,,,,,,,,,,0,63,63,1,1
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/r.png,stimuli/search/b.png,"[-0.23833333333333334,0.37772623026389335]","[-0.17833333333333334,0.345757347681271]","[0.17833333333333334,0.40668725133499906]","[0.23833333333333334,0.38083499973123364]","[0.17833333333333334,-0.408603617526962]","[0.23833333333333334,-0.37145908750825635]","[-0.23833333333333334,-0.33145605474620365]","[-0.17833333333333334,-0.34626131170025254]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/l.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.3488635379432476]","[-0.17833333333333334,0.3523608807447538]","[0.17833333333333334,0.37126327885645877]","[0.23833333333333334,0.3991721105405921]","[0.17833333333333334,-0.3248124395376487]","[0.23833333333333334,-0.35573750432635676]","[-0.23833333333333334,-0.3777954779671053]","[-0.17833333333333334,-0.38291516926507246]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/r.png,"[-0.23833333333333334,0.34826777279602295]","[-0.17833333333333334,0.36865633028875855]","[0.17833333333333334,0.34417344688850343]","[0.23833333333333334,0.4071556478139631]","[0.17833333333333334,-0.33947876051597425]","[0.23833333333333334,-0.34937677161654834]","[-0.23833333333333334,-0.336491489684784]","[-0.17833333333333334,-0.3807556602962012]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/l.png,"[-0.23833333333333334,0.3571915660084105]","[-0.17833333333333334,0.3972967836578826]","[0.17833333333333334,0.3316130126063993]","[0.23833333333333334,0.33578630961702993]","[0.17833333333333334,-0.33405641049056867]","[0.23833333333333334,-0.3928493792106253]","[-0.23833333333333334,-0.35601348732203647]","[-0.17833333333333334,-0.4066900388753632]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5f182cf45ce5af05a9ef92a1,16/11/1950,2020-09-10_14h41.13.072,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2c5a55bc9f08b3a47cac,5,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.002115,1,FALSE,?,0.00186,3,FALSE,?,0.00225,2,FALSE,?,0.00204,0,FALSE,,,,,,CARS,motorbike,stimuli/images/PICTURE_470.png,new-new,BOYS,monkey,stimuli/images/PICTURE_708.png,new-new,MILE,dice,stimuli/images/PICTURE_308.png,new-new,SPIRIT,tractor,stimuli/images/PICTURE_74.png,new-new,,,,,,,,,,,0,64,64,31,1
